"Genes","Correlation"
"GABBR1",0.849206349206349
"GABBR2",0.773504273504273
"GABPA",0.665445665445665
"GABPB2",-0.305250305250305
"GABRA1",0.973137973137973
"GABRA2",0.943833943833944
"GABRA3",0.626373626373626
"GABRA4",0.967643467643468
"GABRA5",0.973748473748474
"GABRA6",0.206349206349206
"GABRB1",0.761904761904762
"GABRB2",0.36996336996337
"GABRB3",0.891330891330891
"GABRD",0.77960927960928
"GABRE",0.905982905982906
"GABRG1",0.828449328449328
"GABRG2",0.943223443223443
"GABRG3",0.482295482295482
"GABRP",-0.26984126984127
"GABRQ",0.232600732600733
"GABRR1",-0.204517704517705
"GABRR2",-0.168498168498168
"GAD1",0.847985347985348
"GAD2",0.934676434676435
"GADD45A",0.967643467643468
"GADD45B",0.969474969474969
"GADD45GIP1",0.78021978021978
"GADD45G",0.846153846153846
"GADL1",-0.283272283272283
"GAGE1",0.544566544566545
"GAK",0.639194139194139
"GAL3ST1",0.915750915750916
"GAL3ST2",0.494505494505494
"GAL3ST3",0.371794871794872
"GAL3ST4",0.796092796092796
"GALC",0.836996336996337
"GALE",0.920634920634921
"GALK1",0.702075702075702
"GALK2",0.626373626373626
"GALM",0.933455433455433
"GALNS",0.195360195360195
"GALNT10",0.725885225885226
"GALNT11",0.842490842490842
"GALNT12",0.943223443223443
"GALNT13",0.673382173382173
"GALNT14",0.985347985347985
"GALNT2",0.691086691086691
"GALNT3",0.608058608058608
"GALNT4",0.52991452991453
"GALNT5",0.113553113553114
"GALNT6",0.835164835164835
"GALNT7",0.711233211233211
"GALNT8",0.675213675213675
"GALNT9",0.903540903540903
"GALNTL1",0.968253968253968
"GALNTL2",0.811355311355311
"GALNTL4",0.949328449328449
"GALNTL5",0.826617826617827
"GALP",0.271062271062271
"GALR1",0.916971916971917
"GALR2",-0.105006105006105
"GALR3",-0.0677655677655678
"GALT",0.860805860805861
"GAL",0.926739926739927
"GAMT",0.837606837606838
"GANAB",0.597069597069597
"GAN",0.311965811965812
"GAP43",0.918192918192918
"GAPDHS",-0.00183150183150183
"GAPDH",0.857142857142857
"GAPVD1",0.385225885225885
"GARNL3",0.9004884004884
"GARS",0.797313797313797
"GART",0.758241758241758
"GAS1",0.97008547008547
"GAS2L1",0.852258852258852
"GAS2L2",0.587301587301587
"GAS2L3",0.677045177045177
"GAS2",0.877899877899878
"GAS6",0.805250305250305
"GAS7",0.858363858363858
"GAS8",0.666056166056166
"GAST",0.0525030525030525
"GATA1",0.197802197802198
"GATA2",0.864468864468864
"GATA3",0.114163614163614
"GATA4",-0.00122100122100122
"GATA5",0.879120879120879
"GATA6",0.892551892551892
"GATAD1",0.584249084249084
"GATAD2A",0.619047619047619
"GATAD2B",0.594017094017094
"GATM",0.933455433455433
"GATS",0.456654456654457
"GBA2",0.736263736263736
"GBA3",0.811355311355311
"GBAS",0.835775335775336
"GBA",0.776556776556776
"GBE1",0.853479853479853
"GBF1",0.592185592185592
"GBGT1",0.911477411477411
"GBP1",0.931623931623932
"GBP2",0.976190476190476
"GBP3",0.948107448107448
"GBP4",0.841880341880342
"GBP5",0.915750915750916
"GBP6",0.38034188034188
"GBP7",0.698412698412698
"GBX1",0.43956043956044
"GBX2",0.948717948717949
"GCAT",0.819291819291819
"GCA",0.898046398046398
"GCC1",0.746031746031746
"GCC2",0.596459096459096
"GCDH",0.636752136752137
"GCET2",0.179487179487179
"GCG",0.032967032967033
"GCH1",0.749084249084249
"GCHFR",0.855311355311355
"GCKR",0.81013431013431
"GCK",0.626373626373626
"GCLC",0.762515262515262
"GCLM",0.623321123321123
"GCM1",-0.219169719169719
"GCM2",-0.0512820512820513
"GCN1L1",0.814407814407814
"GCNT1",0.795482295482295
"GCNT2",0.992063492063492
"GCNT3",0.34981684981685
"GCNT4",-0.0445665445665446
"GCSH",0.626984126984127
"GC",-0.22039072039072
"GDAP1L1",0.902930402930403
"GDAP1",0.75030525030525
"GDAP2",0.857753357753358
"GDA",0.969474969474969
"GDEP",0.0982905982905983
"GDF10",0.982295482295482
"GDF11",0.840659340659341
"GDF15",0.743589743589744
"GDF2",-0.52014652014652
"GDF3",0.197802197802198
"GDF6",0.797924297924298
"GDF9",0.785714285714286
"GDI1",0.71978021978022
"GDI2",0.662393162393162
"GDNF",0.235042735042735
"GDPD1",0.399267399267399
"GDPD2",0.825396825396825
"GDPD3",0.928571428571428
"GDPD4",-0.239316239316239
"GDPD5",0.872405372405372
"GEFT",0.65995115995116
"GEMIN4",0.890720390720391
"GEMIN5",0.242368742368742
"GEMIN6",0.708180708180708
"GEMIN7",0.813186813186813
"GEMIN8",0.813186813186813
"GEM",0.952380952380952
"GFAP",0.813797313797314
"GFER",0.00305250305250305
"GFI1B",0.445054945054945
"GFI1",0.637973137973138
"GFM1",0.65995115995116
"GFM2",0.606227106227106
"GFOD1",0.812576312576312
"GFOD2",0.252747252747253
"GFPT1",0.476190476190476
"GFPT2",0.956043956043956
"GFRA1",0.844322344322344
"GFRA2",0.863247863247863
"GFRA3",0.335775335775336
"GFRA4",-0.346764346764347
"GFRAL",0.154456654456654
"GGA1",0.836385836385836
"GGA2",0.679487179487179
"GGA3",0.64041514041514
"GGCX",0.46031746031746
"GGH",0.873015873015873
"GGNBP1",0.275335775335775
"GGNBP2",0.368131868131868
"GGN",0.785714285714286
"GGPS1",0.556166056166056
"GGT1",0.785103785103785
"GGT6",-0.0702075702075702
"GGTA1",0.666056166056166
"GH1",0.211843711843712
"GH2",-0.252136752136752
"GHDC",0.927960927960928
"GHITM",0.879120879120879
"GHRHR",0.188034188034188
"GHRH",0.206959706959707
"GHRL",0.814407814407814
"GHR",0.929181929181929
"GHSR",-0.355921855921856
"GIF",0.197191697191697
"GIMAP1",0.918192918192918
"GIMAP2",0.910866910866911
"GIMAP4",0.866300366300366
"GIMAP5",0.616605616605617
"GIMAP6",0.711233211233211
"GIMAP7",0.66056166056166
"GIMAP8",0.697191697191697
"GIN1",0.47985347985348
"GINS1",0.825396825396825
"GINS2",0.985958485958486
"GINS3",0.960927960927961
"GINS4",0.492063492063492
"GIPC1",0.478021978021978
"GIPC2",0.436507936507936
"GIPC3",0.465201465201465
"GIPR",-0.492673992673993
"GIP",0.183150183150183
"GIT1",0.726495726495726
"GIT2",0.507936507936508
"GJA1",0.987789987789988
"GJA3",0.536019536019536
"GJA4",0.495726495726496
"GJA5",0.867521367521367
"GJA9",0.0103785103785104
"GJB1",0.989010989010989
"GJB2",0.968864468864469
"GJB3",0.339438339438339
"GJB5",0.785714285714286
"GJB6",0.913919413919414
"GJB7",0.219169719169719
"GJC1",-0.277777777777778
"GK2",-0.174603174603175
"GK3P",0.522588522588523
"GK5",0.260683760683761
"GKAP1",0.541514041514041
"GKN1",0.0976800976800977
"GKN2",0.047008547008547
"GK",0.568986568986569
"GLA",0.877899877899878
"GLB1L3",0.271672771672772
"GLB1L",0.783882783882784
"GLB1",0.635531135531135
"GLCCI1",0.882173382173382
"GLCE",0.860805860805861
"GLDC",0.938949938949939
"GLDN",0.962148962148962
"GLG1",0.478632478632479
"GLI1",0.929181929181929
"GLI2",0.888278388278388
"GLI3",0.847374847374847
"GLI4",0.196581196581197
"GLIPR1L1",-0.0543345543345543
"GLIPR1L2",0.766178266178266
"GLIS1",0.963369963369963
"GLIS2",0.358974358974359
"GLIS3",0.935286935286935
"GLMN",0.866910866910867
"GLO1",0.555555555555555
"GLOD4",0.898656898656899
"GLP1R",0.362026862026862
"GLP2R",0.057997557997558
"GLRA1",0.239316239316239
"GLRA2",-0.0500610500610501
"GLRA3",0.812576312576312
"GLRB",0.862637362637363
"GLRX2",0.652014652014652
"GLRX3",0.709401709401709
"GLRX5",0.772893772893773
"GLRX",0.974969474969475
"GLS2",0.937728937728938
"GLS",0.9004884004884
"GLT1D1",0.992063492063492
"GLT25D1",0.90964590964591
"GLT25D2",0.902930402930403
"GLT6D1",0.0598290598290598
"GLT8D1",0.644688644688645
"GLT8D2",0.911477411477411
"GLTP",0.782661782661783
"GLTSCR1",0.31990231990232
"GLTSCR2",0.885836385836386
"GLUD1",0.924297924297924
"GLUD2",0.871184371184371
"GLUL",0.904151404151404
"GLYATL1",0.861416361416361
"GLYATL2",0.888278388278388
"GLYAT",0.565323565323565
"GLYCTK",0.474969474969475
"GM2A",0.827838827838828
"GMCL1L",0.416971916971917
"GMCL1",0.48046398046398
"GMDS",0.811965811965812
"GMEB1",0.681318681318681
"GMEB2",0.626984126984127
"GMFB",0.567155067155067
"GMFG",0.887057387057387
"GMIP",0.783882783882784
"GML",-0.0415140415140415
"GMNN",0.927350427350427
"GMPPA",0.621489621489621
"GMPPB",0.703907203907204
"GMPR2",0.438949938949939
"GMPR",0.974358974358974
"GMPS",0.528083028083028
"GNA11",0.347985347985348
"GNA12",0.72039072039072
"GNA13",0.467032967032967
"GNA14",0.941391941391941
"GNA15",0.898046398046398
"GNAI1",0.840659340659341
"GNAI2",0.85958485958486
"GNAI3",0.881562881562882
"GNAL",0.71978021978022
"GNAO1",0.487179487179487
"GNAS",0.58974358974359
"GNAT1",0.257020757020757
"GNAT2",-0.0317460317460317
"GNAZ",0.882783882783883
"GNB1L",0.888278388278388
"GNB1",0.798534798534798
"GNB2L1",0.88034188034188
"GNB2",0.642246642246642
"GNB3",0.893772893772894
"GNB4",0.865689865689866
"GNB5",0.86019536019536
"GNE",0.82051282051282
"GNG10",0.525030525030525
"GNG11",0.842490842490842
"GNG12",0.943223443223443
"GNG13",0.231990231990232
"GNG2",0.86996336996337
"GNG3",0.945665445665446
"GNG4",0.960927960927961
"GNG5",0.911477411477411
"GNG7",0.785103785103785
"GNG8",0.36996336996337
"GNGT1",0.0354090354090354
"GNGT2",0.883394383394383
"GNL1",0.313797313797314
"GNL2",0.928571428571428
"GNL3L",0.136752136752137
"GNL3",0.840659340659341
"GNLY",0.57020757020757
"GNMT",0.587912087912088
"GNPAT",0.597069597069597
"GNPDA1",0.525641025641026
"GNPDA2",0.591575091575091
"GNPNAT1",0.862637362637363
"GNPTAB",0.614163614163614
"GNPTG",0.816239316239316
"GNRH1",0.915750915750916
"GNRH2",0.253968253968254
"GNRHR",0.243589743589744
"GNS",0.654456654456654
"GOLGA1",0.857753357753358
"GOLGA2",0.612942612942613
"GOLGA3",0.85042735042735
"GOLGA4",0.586691086691087
"GOLGA5",0.653235653235653
"GOLGA7",0.512820512820513
"GOLGA8A",0.896214896214896
"GOLGB1",0.536019536019536
"GOLIM4",0.520757020757021
"GOLM1",0.919413919413919
"GOLPH3L",0.548840048840049
"GOLPH3",0.723443223443223
"GOLT1A",0.771062271062271
"GOLT1B",0.692307692307692
"GON4L",0.649572649572649
"GOPC",0.777777777777778
"GORASP1",0.787545787545787
"GORASP2",0.606227106227106
"GOSR1",0.471306471306471
"GOSR2",0.622710622710623
"GOT1L1",0.177655677655678
"GOT1",0.915140415140415
"GOT2",0.893162393162393
"GP1BA",0.196581196581197
"GP2",-0.0934065934065934
"GP5",0.43956043956044
"GP6",0.106227106227106
"GPA33",0.275946275946276
"GPAA1",0.355311355311355
"GPAM",0.754578754578755
"GPATCH1",0.869352869352869
"GPATCH2",0.406593406593407
"GPATCH3",0.815628815628816
"GPATCH4",0.486568986568987
"GPATCH8",0.764957264957265
"GPBAR1",0.351037851037851
"GPBP1L1",0.694139194139194
"GPBP1",0.697191697191697
"GPC1",0.657509157509157
"GPC3",0.599511599511599
"GPC4",0.888278388278388
"GPC5",0.976190476190476
"GPC6",0.871184371184371
"GPD1L",0.953601953601954
"GPD1",0.977411477411477
"GPD2",0.694139194139194
"GPER",0.903540903540903
"GPHA2",0.0805860805860806
"GPHB5",0.301587301587302
"GPHN",0.908424908424908
"GPI",0.921245421245421
"GPKOW",0.750915750915751
"GPLD1",0.715506715506716
"GPM6A",0.11965811965812
"GPM6B",0.833943833943834
"GPNMB",0.975579975579975
"GPR101",0.336996336996337
"GPR107",0.539072039072039
"GPR108",0.587301587301587
"GPR109A",0.196581196581197
"GPR109B",0.573260073260073
"GPR110",-0.0177045177045177
"GPR111",0.156898656898657
"GPR112",0.201465201465201
"GPR113",0.0280830280830281
"GPR114",0.874847374847375
"GPR115",0.188644688644689
"GPR116",0.388278388278388
"GPR119",0.0122100122100122
"GPR120",0.642246642246642
"GPR123",0.452380952380952
"GPR124",0.778388278388278
"GPR125",0.881562881562882
"GPR126",0.897435897435897
"GPR128",0.273504273504273
"GPR12",0.170940170940171
"GPR132",0.908424908424908
"GPR135",0.496336996336996
"GPR137B",0.872405372405372
"GPR137C",0.847374847374847
"GPR137",0.625763125763126
"GPR139",0.0653235653235653
"GPR141",0.384615384615385
"GPR142",-0.135531135531136
"GPR143",0.932844932844933
"GPR144",-0.0726495726495726
"GPR146",0.948717948717949
"GPR148",0.0402930402930403
"GPR149",-0.152014652014652
"GPR150",-0.178266178266178
"GPR151",-0.131868131868132
"GPR152",-0.0103785103785104
"GPR153",-0.285103785103785
"GPR155",0.9004884004884
"GPR156",-0.318070818070818
"GPR157",0.07997557997558
"GPR158",0.898046398046398
"GPR15",0.318070818070818
"GPR160",0.848595848595848
"GPR161",0.708180708180708
"GPR162",0.891330891330891
"GPR171",0.205128205128205
"GPR172A",0.634920634920635
"GPR172B",0.0586080586080586
"GPR173",0.0415140415140415
"GPR174",0.252136752136752
"GPR176",0.866300366300366
"GPR17",0.816239316239316
"GPR180",0.864468864468864
"GPR18",0.513431013431013
"GPR19",0.879120879120879
"GPR1",0.412087912087912
"GPR20",0.129426129426129
"GPR21",0.3003663003663
"GPR22",0.749084249084249
"GPR25",-0.160561660561661
"GPR26",0.949328449328449
"GPR27",0.564102564102564
"GPR31",-0.0738705738705739
"GPR32",0.173992673992674
"GPR34",0.912087912087912
"GPR35",0.661172161172161
"GPR37L1",0.781440781440781
"GPR37",0.876068376068376
"GPR39",0.0463980463980464
"GPR3",0.232600732600733
"GPR44",0.938949938949939
"GPR45",-0.138583638583639
"GPR4",0.673382173382173
"GPR50",-0.157509157509158
"GPR52",0.102564102564103
"GPR55",-0.125763125763126
"GPR56",0.899267399267399
"GPR61",0.417582417582418
"GPR62",0.927350427350427
"GPR63",0.184371184371184
"GPR64",0.894383394383394
"GPR65",0.959096459096459
"GPR68",0.877899877899878
"GPR6",0.429181929181929
"GPR75",0.470695970695971
"GPR77",-0.352869352869353
"GPR78",-0.321123321123321
"GPR81",0.697191697191697
"GPR82",0.777167277167277
"GPR83",0.598290598290598
"GPR84",0.885225885225885
"GPR85",0.648351648351648
"GPR87",0.23992673992674
"GPR88",0.866910866910867
"GPR89A",0.716117216117216
"GPR97",0.0970695970695971
"GPR98",0.749084249084249
"GPRASP1",0.945054945054945
"GPRASP2",0.913308913308913
"GPRC5A",0.55006105006105
"GPRC5B",0.827228327228327
"GPRC5C",0.955433455433455
"GPRC5D",0.233821733821734
"GPRC6A",0.100732600732601
"GPRIN1",0.881562881562882
"GPRIN2",0.636752136752137
"GPRIN3",0.784493284493284
"GPS1",0.446275946275946
"GPS2",0.387057387057387
"GPSM1",0.309523809523809
"GPSM2",0.836385836385836
"GPSM3",0.902930402930403
"GPT2",0.875457875457875
"GPT",0.419413919413919
"GPX1",0.829059829059829
"GPX2",0.61965811965812
"GPX3",0.985958485958486
"GPX4",0.605006105006105
"GPX5",0.0787545787545788
"GPX6",0.233821733821734
"GPX7",0.954212454212454
"GRAMD1A",0.716117216117216
"GRAMD1B",0.500610500610501
"GRAMD1C",0.83028083028083
"GRAMD2",0.708791208791209
"GRAMD3",0.937728937728938
"GRAP2",0.114163614163614
"GRAP",0.761904761904762
"GRASP",0.957264957264957
"GRB10",0.942612942612943
"GRB14",0.914529914529914
"GRB2",0.671550671550671
"GRB7",-0.0311355311355311
"GREB1",0.75030525030525
"GREM1",0.933455433455433
"GREM2",0.979242979242979
"GRHL1",0.699023199023199
"GRHL2",0.354700854700855
"GRHL3",0.961538461538461
"GRHPR",0.656288156288156
"GRIA1",0.622100122100122
"GRIA2",0.483516483516483
"GRIA3",0.565934065934066
"GRIA4",0.587912087912088
"GRID1",0.351037851037851
"GRID2",0.536019536019536
"GRIK1",0.927350427350427
"GRIK2",0.662393162393162
"GRIK3",0.525641025641026
"GRIK4",0.384004884004884
"GRIK5",0.532356532356532
"GRIN1",0.903540903540903
"GRIN2A",0.913308913308913
"GRIN2B",0.59035409035409
"GRIN2C",0.783882783882784
"GRIN2D",-0.126984126984127
"GRIN3A",0.774725274725275
"GRIN3B",-0.225885225885226
"GRINA",0.749084249084249
"GRIP2",0.597680097680098
"GRIPAP1",0.538461538461538
"GRK4",0.391941391941392
"GRK5",0.754578754578755
"GRK6",0.556166056166056
"GRK7",0.206959706959707
"GRLF1",0.827228327228327
"GRM1",0.865689865689866
"GRM2",0.611721611721612
"GRM3",0.801587301587302
"GRM4",0.612942612942613
"GRM5",0.863247863247863
"GRM6",-0.35958485958486
"GRM7",0.915750915750916
"GRM8",0.866300366300366
"GRN",0.791208791208791
"GRPEL1",0.807081807081807
"GRPEL2",0.874236874236874
"GRPR",-0.256410256410256
"GRP",0.881562881562882
"GRRP1",0.760683760683761
"GRSF1",0.77960927960928
"GRTP1",0.731379731379731
"GRWD1",0.725274725274725
"GSC",0.937118437118437
"GSG1L",0.851037851037851
"GSG1",0.435897435897436
"GSG2",0.903540903540903
"GSK3A",0.906593406593406
"GSK3B",0.571428571428571
"GSN",0.960927960927961
"GSPT1",0.501221001221001
"GSPT2",0.782661782661783
"GSR",0.0598290598290598
"GSS",0.699023199023199
"GSTA2",0.340659340659341
"GSTA3",0.177655677655678
"GSTA4",0.739316239316239
"GSTA5",-0.111721611721612
"GSTCD",0.18009768009768
"GSTK1",0.731379731379731
"GSTM1",0.874236874236874
"GSTM2",0.946275946275946
"GSTM3",0.975579975579975
"GSTM4",0.862637362637363
"GSTM5",0.852258852258852
"GSTO1",0.849206349206349
"GSTO2",0.903540903540903
"GSTP1",0.833943833943834
"GSTT1",0.913308913308913
"GSTZ1",0.841880341880342
"GSX1",0.762515262515262
"GSX2",0.812576312576312
"GTDC1",0.18986568986569
"GTF2A1L",0.678876678876679
"GTF2A1",-0.150793650793651
"GTF2A2",0.494505494505494
"GTF2B",0.876068376068376
"GTF2E1",0.516483516483516
"GTF2E2",0.661172161172161
"GTF2F1",0.478021978021978
"GTF2F2",0.723443223443223
"GTF2H1",0.835164835164835
"GTF2H3",0.361416361416361
"GTF2H4",0.567155067155067
"GTF2H5",0.688644688644689
"GTF2IRD1",0.811355311355311
"GTF2IRD2",0.386446886446886
"GTF2I",0.575091575091575
"GTF3A",0.854700854700855
"GTF3C1",0.438949938949939
"GTF3C2",0.639194139194139
"GTF3C3",0.65018315018315
"GTF3C4",0.336996336996337
"GTF3C5",0.878510378510378
"GTF3C6",0.519536019536019
"GTPBP10",0.808913308913309
"GTPBP1",0.583638583638584
"GTPBP2",0.605006105006105
"GTPBP3",0.737484737484737
"GTPBP4",0.792429792429792
"GTPBP5",0.38034188034188
"GTPBP8",0.72039072039072
"GTSE1",0.956654456654456
"GUCA1A",0.222222222222222
"GUCA1B",0.592796092796093
"GUCA1C",0.32051282051282
"GUCA2A",0.227716727716728
"GUCA2B",-0.0818070818070818
"GUCY1A2",0.603174603174603
"GUCY1A3",0.902319902319902
"GUCY1B2",0.79059829059829
"GUCY1B3",0.940781440781441
"GUCY2C",0.0488400488400488
"GUCY2D",-0.0152625152625153
"GUCY2F",-0.0347985347985348
"GUF1",0.404151404151404
"GUK1",0.713064713064713
"GULP1",0.940781440781441
"GUSBL1",0.61965811965812
"GUSB",0.643467643467643
"GYG1",0.921855921855922
"GYG2",0.989010989010989
"GYLTL1B",0.249084249084249
"GYPA",0.150793650793651
"GYPB",0.186202686202686
"GYPC",0.954822954822955
"GYPE",0.528693528693529
"GYS1",0.905372405372405
"GYS2",0.49023199023199
"GZF1",0.804029304029304
"GZMB",0.765567765567766
"GZMH",0.709401709401709
"GZMK",0.696581196581197
"GZMM",0.405372405372405
"H1F0",0.725274725274725
"H1FNT",-0.00366300366300366
"H1FOO",-0.103174603174603
"H1FX",0.884004884004884
"H2AFJ",0.925518925518925
"H2AFV",0.797313797313797
"H2AFX",0.925518925518925
"H2AFY2",0.937118437118437
"H2AFY",0.69047619047619
"H2AFZ",0.826617826617827
"H3F3A",0.802197802197802
"H3F3B",0.759462759462759
"H6PD",0.444444444444444
"HAAO",0.677655677655678
"HABP2",0.175213675213675
"HABP4",0.696581196581197
"HACE1",0.751526251526251
"HACL1",0.851037851037851
"HADHA",0.840659340659341
"HADHB",0.889499389499389
"HADH",0.719169719169719
"HAGHL",0.772893772893773
"HAGH",0.72039072039072
"HAL",-0.0189255189255189
"HAMP",0.98046398046398
"HAND1",0.503663003663004
"HAND2",0.840659340659341
"HAO1",0.0354090354090354
"HAO2",0.261904761904762
"HAP1",0.545787545787546
"HAPLN1",0.963369963369963
"HAPLN2",0.928571428571428
"HAPLN3",0.860805860805861
"HAPLN4",0.9004884004884
"HAR1A",0.941391941391941
"HARS2",0.752747252747253
"HARS",0.616605616605617
"HAS1",0.630647130647131
"HAS2",0.904151404151404
"HAS3",0.752136752136752
"HAT1",0.680708180708181
"HAVCR1",-0.181318681318681
"HAVCR2",0.991452991452991
"HAX1",0.716727716727717
"HBA2",0.961538461538461
"HBB",0.7997557997558
"HBD",0.629426129426129
"HBE1",0.255799755799756
"HBEGF",0.895604395604395
"HBG1",0.0934065934065934
"HBG2",0.25030525030525
"HBM",0.469474969474969
"HBP1",0.718559218559218
"HBQ1",0.683760683760684
"HBS1L",0.423687423687424
"HBXIP",0.847985347985348
"HBZ",0.301587301587302
"HCCS",0.484126984126984
"HCFC1R1",0.663614163614163
"HCFC1",0.761904761904762
"HCFC2",0.363858363858364
"HCG27",0.633089133089133
"HCK",0.878510378510378
"HCLS1",0.970695970695971
"HCN1",0.946275946275946
"HCN2",0.11050061050061
"HCN3",0.866910866910867
"HCN4",0.0647130647130647
"HCP5",0.877289377289377
"HCRTR1",0.213675213675214
"HCRT",-0.302197802197802
"HCST",0.909035409035409
"HDAC10",0.671550671550671
"HDAC11",0.896214896214896
"HDAC1",0.951770451770452
"HDAC2",0.815628815628816
"HDAC3",0.534188034188034
"HDAC4",0.749084249084249
"HDAC5",0.672161172161172
"HDAC6",0.38034188034188
"HDAC8",0.531746031746032
"HDAC9",0.67032967032967
"HDC",0.768009768009768
"HDDC2",0.725885225885226
"HDDC3",0.71978021978022
"HDGFRP3",0.768009768009768
"HDGF",0.816239316239316
"HDHD1A",0.909035409035409
"HDHD2",0.840659340659341
"HDHD3",0.904151404151404
"HDLBP",0.241147741147741
"HDX",0.678266178266178
"HEATR1",0.515262515262515
"HEATR2",0.735653235653236
"HEATR3",0.805250305250305
"HEATR4",0.3998778998779
"HEATR5B",0.729548229548229
"HEATR6",0.447496947496947
"HEBP1",0.978021978021978
"HEBP2",0.94017094017094
"HECA",0.758852258852259
"HECTD1",0.719169719169719
"HECTD2",0.829670329670329
"HECTD3",0.724664224664225
